symbol,date,open,high,low,close,volume,market_cap
CTR,"Dec 20, 2017",1.16,1.34,0.965243,1.17,"16,035,100","78,765,600"
CTR,"Dec 19, 2017",0.870844,1.16,0.823551,1.16,"20,221,300","59,217,400"
CTR,"Dec 18, 2017",0.839010,0.898328,0.667767,0.873157,"10,698,500","57,052,700"
CTR,"Dec 17, 2017",0.824071,0.919087,0.753851,0.831197,"12,473,600","56,036,900"
CTR,"Dec 16, 2017",0.437040,0.949032,0.422266,0.808459,"18,172,400","29,718,700"
CTR,"Dec 15, 2017",0.426926,0.456083,0.397786,0.436102,"2,772,360","29,031,000"
CTR,"Dec 14, 2017",0.384857,0.424507,0.377814,0.416991,"2,530,160","26,170,200"
CTR,"Dec 13, 2017",0.437751,0.456172,0.347714,0.388162,"2,922,850","29,767,100"
CTR,"Dec 12, 2017",0.507423,0.533209,0.370939,0.438891,"4,995,040","34,504,800"
CTR,"Dec 11, 2017",0.396223,0.607130,0.396223,0.507280,"3,235,150","26,943,200"
CTR,"Dec 10, 2017",0.448704,0.455224,0.398117,0.401393,"671,299","30,511,900"
CTR,"Dec 09, 2017",0.441226,0.486909,0.427199,0.447390,"908,286","30,003,400"
CTR,"Dec 08, 2017",0.441587,0.539685,0.392259,0.441733,"1,907,780","30,027,900"
CTR,"Dec 07, 2017",0.451636,0.496347,0.423073,0.443867,"1,473,990","30,711,300"
CTR,"Dec 06, 2017",0.467835,0.514318,0.397688,0.451051,"1,654,130","31,812,800"
CTR,"Dec 05, 2017",0.443038,0.518931,0.413896,0.468785,"1,569,030","30,126,600"
CTR,"Dec 04, 2017",0.461586,0.470462,0.386681,0.442524,"1,283,200","31,387,800"
CTR,"Dec 03, 2017",0.426408,0.489566,0.417280,0.460594,"707,115","28,995,800"
CTR,"Dec 02, 2017",0.426653,0.599341,0.402558,0.426883,"2,564,420","29,012,400"
CTR,"Dec 01, 2017",0.481056,0.489166,0.412950,0.414196,"786,232","32,711,800"
CTR,"Nov 30, 2017",0.441529,0.493629,0.388869,0.480051,"736,468","30,024,000"
CTR,"Nov 29, 2017",0.542785,0.552178,0.387788,0.439823,"978,782","36,909,400"
CTR,"Nov 28, 2017",0.588513,0.606676,0.528036,0.542422,"1,029,010","40,018,900"
CTR,"Nov 27, 2017",0.501783,0.645841,0.501783,0.585535,"1,415,420","34,121,300"
CTR,"Nov 26, 2017",0.531390,0.555323,0.471050,0.501774,"755,989","36,134,500"
CTR,"Nov 25, 2017",0.551580,0.557647,0.485651,0.533275,"1,410,350","37,507,400"
CTR,"Nov 24, 2017",0.450931,0.573522,0.412664,0.547935,"2,499,490","30,663,300"
CTR,"Nov 23, 2017",0.493779,0.497656,0.449985,0.454822,"1,507,110","33,577,000"
CTR,"Nov 22, 2017",0.542944,0.550788,0.473565,0.491116,"1,623,490","36,920,200"
CTR,"Nov 21, 2017",0.583747,0.587015,0.483815,0.535113,"2,045,560","39,694,800"
CTR,"Nov 20, 2017",0.607230,0.613486,0.560509,0.583854,"1,464,510","41,291,700"
CTR,"Nov 19, 2017",0.641658,0.641658,0.569095,0.608311,"1,740,470","43,632,700"
CTR,"Nov 18, 2017",0.543302,0.647491,0.524193,0.644752,"3,042,030","36,944,500"
CTR,"Nov 17, 2017",0.561130,0.583408,0.536258,0.544583,"1,306,170","38,156,800"
CTR,"Nov 16, 2017",0.599000,0.614527,0.525865,0.574862,"1,840,890","40,732,000"
CTR,"Nov 15, 2017",0.624774,0.670484,0.582665,0.596661,"3,885,650","42,484,600"
CTR,"Nov 14, 2017",0.597950,0.639590,0.566960,0.623586,"2,993,600","40,660,600"
CTR,"Nov 13, 2017",0.561582,0.649889,0.550819,0.586524,"4,400,300","38,187,600"
CTR,"Nov 12, 2017",0.662721,0.662721,0.514321,0.560738,"3,145,890","45,065,000"
CTR,"Nov 11, 2017",0.488361,0.673106,0.447318,0.664047,"7,893,350","33,208,600"
CTR,"Nov 10, 2017",0.511748,0.568339,0.430840,0.482649,"3,991,770","34,798,900"
CTR,"Nov 09, 2017",0.401134,0.606240,0.380308,0.509292,"6,270,300","27,277,100"
CTR,"Nov 08, 2017",0.396952,0.423663,0.350441,0.402061,"1,462,050","26,992,800"
CTR,"Nov 07, 2017",0.362574,0.414603,0.352511,0.398041,"900,372","24,655,000"
CTR,"Nov 06, 2017",0.373999,0.399200,0.311903,0.361436,"1,445,470","25,431,900"
CTR,"Nov 05, 2017",0.388796,0.444729,0.366757,0.373483,"732,182","26,438,100"
CTR,"Nov 04, 2017",0.367439,0.493579,0.367439,0.387284,"2,549,140","24,985,900"
CTR,"Nov 03, 2017",0.347265,0.465177,0.344053,0.389991,"1,166,260","23,614,000"
CTR,"Nov 02, 2017",0.360011,0.399351,0.258027,0.346907,"1,791,850","24,480,800"
CTR,"Nov 01, 2017",0.454665,0.467703,0.330672,0.359418,"1,815,070","30,917,200"
CTR,"Oct 31, 2017",0.485754,0.511279,0.427247,0.455999,"853,549","33,031,200"
CTR,"Oct 30, 2017",0.510429,0.512801,0.442683,0.486556,"1,132,910","34,709,200"
