symbol,date,open,high,low,close,volume,market_cap
RBY,"Dec 20, 2017",1.33,1.33,1.03,1.13,"501,371","33,408,600"
RBY,"Dec 19, 2017",1.15,1.68,1.10,1.32,"1,460,050","28,763,200"
RBY,"Dec 18, 2017",1.08,1.14,1.02,1.14,"360,298","26,994,900"
RBY,"Dec 17, 2017",1.06,1.09,1.02,1.07,"298,382","26,530,400"
RBY,"Dec 16, 2017",1.00,1.07,0.990124,1.06,"146,955","25,094,800"
RBY,"Dec 15, 2017",0.926761,1.13,0.926583,0.998439,"488,119","23,249,200"
RBY,"Dec 14, 2017",0.842798,0.930666,0.831318,0.925376,"223,471","21,139,900"
RBY,"Dec 13, 2017",0.868820,0.901229,0.814261,0.845627,"53,249","21,789,500"
RBY,"Dec 12, 2017",0.824210,0.920899,0.817993,0.868041,"62,491","20,667,800"
RBY,"Dec 11, 2017",0.793894,0.859552,0.790198,0.821777,"70,516","19,904,800"
RBY,"Dec 10, 2017",0.868598,0.868598,0.763243,0.799547,"54,678","21,774,700"
RBY,"Dec 09, 2017",0.999872,1.02,0.805397,0.865235,"71,544","25,062,100"
RBY,"Dec 08, 2017",0.994122,1.00,0.776940,0.981971,"99,328","24,914,500"
RBY,"Dec 07, 2017",1.03,1.10,0.958435,0.991668,"152,809","25,696,100"
RBY,"Dec 06, 2017",0.939339,1.03,0.916246,1.03,"235,120","23,534,800"
RBY,"Dec 05, 2017",0.945397,1.08,0.912276,0.943499,"2,272,090","23,683,300"
RBY,"Dec 04, 2017",0.871890,0.945434,0.854144,0.945434,"110,730","21,838,800"
RBY,"Dec 03, 2017",0.851458,0.915008,0.827225,0.869010,"163,211","21,323,900"
RBY,"Dec 02, 2017",0.846637,0.865338,0.827994,0.850640,"43,050","21,200,200"
RBY,"Dec 01, 2017",0.780561,0.864023,0.747701,0.847357,"99,840","19,542,900"
RBY,"Nov 30, 2017",0.758357,0.827396,0.683881,0.768539,"46,514","18,984,300"
RBY,"Nov 29, 2017",0.792751,0.891902,0.704687,0.746885,"85,195","19,842,400"
RBY,"Nov 28, 2017",0.887739,0.888956,0.780196,0.790866,"765,155","22,216,800"
RBY,"Nov 27, 2017",0.880503,0.924057,0.844801,0.885445,"282,158","22,032,600"
RBY,"Nov 26, 2017",0.826874,0.902467,0.821846,0.880428,"60,038","20,687,700"
RBY,"Nov 25, 2017",0.782583,0.827151,0.776290,0.827151,"50,944","19,576,800"
RBY,"Nov 24, 2017",0.793247,0.801043,0.761348,0.784158,"76,581","19,840,700"
